Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,Amount owed,Amount paid,Amount left,July_Payment_Status,Feb.Credit.Capacity,Mar.Credit.Capacity,Apr.Credit.Capacity,May.Credit.Capacity,Jun.Credit.Capacity,Overall.Credit.Capacity
2000,1,2,1,41,0,1589,0,120,1630,0,94,1724,0,40,1766,0,11,134,0,40,144,6843,305,6538,0,81.5,86.2,88.3,6.7,7.2,53.98
3200,2,2,1,47,0,3253,0,0,3286,0,0,0,-2,0,0,-2,0,0,-2,0,0,6539,0,6539,0,102.6875,0,0,0,0,20.5375
2100,1,1,2,50,0,1958,0,92,1987,0,46,2029,0,40,367,0,24,401,0,0,416,6742,202,6540,0,94.619047619,96.619047619,17.4761904762,19.0952380952,19.8095238095,49.5238095238
1900,2,2,1,54,2,1668,0,83,1671,0,80,1702,0,20,1715,0,177,304,0,160,451,7060,520,6540,1,87.9473684211,89.5789473684,90.2631578947,16,23.7368421053,61.5052631579
4000,1,2,2,26,0,1299,0,64,1329,0,76,1372,0,51,1425,0,59,1421,0,56,1457,6846,306,6540,0,33.225,34.3,35.625,35.525,36.425,35.02
2100,1,2,2,34,2,1316,2,52,1363,2,0,1381,2,88,1347,2,80,1413,2,60,1464,6820,280,6540,1,64.9047619048,65.7619047619,64.1428571429,67.2857142857,69.7142857143,66.3619047619
2000,2,2,2,20,0,2031,0,80,2027,0,67,2009,0,1672,801,-1,50,1589,0,48,1221,8457,1917,6540,0,101.35,100.45,40.05,79.45,61.05,76.47
1900,1,2,2,36,2,1316,2,52,1363,2,0,1381,2,88,1347,2,80,1413,2,60,1464,6820,280,6540,1,71.7368421053,72.6842105263,70.8947368421,74.3684210526,77.0526315789,73.3473684211
2100,2,2,2,23,0,1993,0,50,2005,0,23,1284,0,120,696,0,26,793,0,11,696,6771,230,6541,0,95.4761904762,61.1428571429,33.1428571429,37.7619047619,33.1428571429,52.1333333333
2000,1,3,1,49,2,1596,2,0,1708,2,52,1396,0,32,1341,0,32,648,0,30,664,6689,146,6543,1,85.4,69.8,67.05,32.4,33.2,57.57
1900,1,2,2,30,0,1941,0,85,1642,0,26,1661,0,33,746,0,44,767,0,24,769,6757,212,6545,0,86.4210526316,87.4210526316,39.2631578947,40.3684210526,40.4736842105,58.7894736842
2000,1,2,2,24,1,1360,2,100,1327,2,40,1392,2,116,1397,2,80,1468,2,60,1517,6944,396,6548,1,66.35,69.6,69.85,73.4,75.85,71.01
2900,2,2,2,24,0,1290,0,64,1342,0,76,1372,0,52,1426,0,60,1442,0,72,1478,6872,324,6548,0,46.275862069,47.3103448276,49.1724137931,49.724137931,50.9655172414,48.6896551724
12100,1,1,2,24,0,3077,0,57,1671,0,24,1247,0,48,780,0,100,727,0,720,741,7502,949,6553,0,13.8099173554,10.305785124,6.4462809917,6.0082644628,6.1239669421,8.5388429752
1900,1,2,2,36,0,2020,0,200,1972,0,80,1452,0,40,803,0,60,808,0,120,808,7055,500,6555,0,103.7894736842,76.4210526316,42.2631578947,42.5263157895,42.5263157895,61.5052631579
2100,2,1,1,32,0,1872,0,74,1707,0,54,1370,0,28,1229,0,40,791,0,218,818,6969,414,6555,0,81.2857142857,65.2380952381,58.5238095238,37.6666666667,38.9523809524,56.3333333333
1100,2,3,1,46,0,1478,0,134,1417,0,0,1429,2,40,1288,0,40,1199,0,40,1128,6811,254,6557,0,128.8181818182,129.9090909091,117.0909090909,109,102.5454545455,117.4727272727
2100,2,1,2,34,2,1266,2,92,1368,2,0,1427,2,92,1392,2,80,1448,2,80,1499,6901,344,6557,0,65.1428571429,67.9523809524,66.2857142857,68.9523809524,71.380952381,67.9428571429
5200,2,2,1,29,0,1559,0,68,1613,0,80,1653,0,80,1025,0,60,1078,0,80,1134,6928,368,6560,0,31.0192307692,31.7884615385,19.7115384615,20.7307692308,21.8076923077,25.0115384615
1900,2,2,2,21,0,1984,0,80,2446,0,160,1259,0,120,611,0,60,721,0,40,729,7021,460,6561,0,128.7368421053,66.2631578947,32.1578947368,37.9473684211,38.3684210526,60.6947368421
2000,2,2,2,29,0,2373,0,94,2258,0,1595,2131,-1,28,777,0,29,794,0,26,796,8333,1772,6561,0,112.9,106.55,38.85,39.7,39.8,67.56
1100,2,2,1,47,0,1223,0,76,2349,0,41,1203,0,1,1194,0,45,803,0,48,490,6772,211,6561,0,213.5454545455,109.3636363636,108.5454545455,73,44.5454545455,109.8
1100,1,3,2,51,0,1027,0,144,1098,0,56,1211,2,0,1200,2,40,2325,0,60,1156,6861,300,6561,0,99.8181818182,110.0909090909,109.0909090909,211.3636363636,105.0909090909,127.0909090909
2100,2,1,2,28,2,1362,3,80,1328,2,52,1375,2,60,1392,2,60,1417,2,60,1449,6874,312,6562,1,63.2380952381,65.4761904762,66.2857142857,67.4761904762,69,66.2952380952
9600,2,2,1,35,2,1299,2,56,1338,2,56,1360,2,56,1382,2,56,1410,2,0,1436,6789,224,6565,1,13.9375,14.1666666667,14.3958333333,14.6875,14.9583333333,14.4291666667
7100,1,1,2,30,0,1069,0,60,1110,0,80,1127,0,56,1162,0,44,2394,0,56,1194,6862,296,6566,0,15.6338028169,15.8732394366,16.3661971831,33.7183098592,16.8169014085,19.6816901408
5600,1,2,1,31,0,4311,7,797,3026,6,5094,5448,2,433,587,5,377,411,5,514,621,13783,7215,6568,1,54.0357142857,97.2857142857,10.4821428571,7.3392857143,11.0892857143,36.0464285714
1500,1,1,2,32,0,1323,0,100,1369,0,81,1435,0,10,1468,0,80,1267,0,20,1118,6862,291,6571,0,91.2666666667,95.6666666667,97.8666666667,84.4666666667,74.5333333333,88.76
19300,2,1,1,36,0,1177,0,200,1339,0,201,1500,0,40,1656,0,39,1420,0,39,1323,7092,519,6573,0,6.9378238342,7.7720207254,8.5803108808,7.3575129534,6.8549222798,7.5005181347
1900,1,2,2,26,2,1319,2,0,1366,2,112,1332,2,0,1410,2,124,1382,2,0,1476,6809,236,6573,1,71.8947368421,70.1052631579,74.2105263158,72.7368421053,77.6842105263,73.3263157895
1900,1,1,2,38,0,1995,0,157,1686,0,49,1757,0,40,769,0,58,752,0,80,656,6959,384,6575,0,88.7368421053,92.4736842105,40.4736842105,39.5789473684,34.5263157895,59.1578947368
2000,1,2,2,28,2,1677,0,68,1536,0,41,1226,0,100,1239,0,0,1220,2,114,1148,6898,323,6575,1,76.8,61.3,61.95,61,57.4,63.69
2900,2,2,1,26,2,1258,2,40,1385,2,80,1390,2,0,1436,2,60,1407,0,120,1438,6876,300,6576,1,47.7586206897,47.9310344828,49.5172413793,48.5172413793,49.5862068966,48.6620689655
4100,1,1,2,29,2,1329,2,0,1375,2,63,1342,0,116,1370,0,60,1463,2,64,1494,6879,303,6576,1,33.5365853659,32.7317073171,33.4146341463,35.6829268293,36.4390243902,34.3609756098
2000,2,3,1,40,0,2036,0,47,1956,0,40,1881,0,40,487,0,14,398,0,40,401,6758,181,6577,0,97.8,94.05,24.35,19.9,20.05,51.23
2100,1,2,1,39,0,1739,0,65,1957,0,72,1395,0,14,1273,0,16,399,0,16,401,6763,183,6580,0,93.1904761905,66.4285714286,60.619047619,19,19.0952380952,51.6666666667
2100,1,2,2,22,0,1388,0,120,1542,0,41,1443,0,41,1318,0,81,1174,0,1,943,6865,284,6581,0,73.4285714286,68.7142857143,62.7619047619,55.9047619048,44.9047619048,61.1428571429
2300,1,2,2,55,0,2482,0,80,1394,0,52,1344,0,31,836,0,42,748,0,17,774,6804,222,6582,0,60.6086956522,58.4347826087,36.347826087,32.5217391304,33.652173913,44.3130434783
9200,,,3,87,6,1150,8,5840,8608,11,3775,7758,6,5901,5989,10,61,530,-1,1876,3089,24035,17453,6582,0,93.5652173913,84.3260869565,65.097826087,5.7608695652,33.5760869565,56.4652173913
5200,1,1,2,28,0,1299,0,75,1352,0,50,1392,0,60,1408,0,60,1438,0,60,1468,6889,305,6584,0,26,26.7692307692,27.0769230769,27.6538461538,28.2307692308,27.1461538462
1700,2,2,2,25,0,1160,0,80,1367,0,80,1424,0,54,1481,0,60,1487,0,60,1523,6919,334,6585,0,80.4117647059,83.7647058824,87.1176470588,87.4705882353,89.5882352941,85.6705882353
2300,1,2,2,31,0,2077,0,80,1634,0,56,1510,0,8,1178,0,24,354,0,0,0,6753,168,6585,0,71.0434782609,65.652173913,51.2173913043,15.3913043478,0,40.6608695652
2700,1,1,2,28,0,1318,0,88,1345,0,64,1411,2,80,1440,0,60,1484,0,120,1520,6998,412,6586,0,49.8148148148,52.2592592593,53.3333333333,54.962962963,56.2962962963,53.3333333333
1900,2,2,1,30,2,1848,2,60,1792,2,0,1544,2,25,1298,0,414,635,0,31,950,7117,530,6587,0,94.3157894737,81.2631578947,68.3157894737,33.4210526316,50,65.4631578947
1600,2,1,2,48,0,1395,0,64,1378,0,60,1345,0,60,1383,0,60,1390,0,60,1427,6891,304,6587,0,86.125,84.0625,86.4375,86.875,89.1875,86.5375
3200,2,2,2,41,0,1706,0,80,1586,0,80,1212,0,52,1225,0,128,1248,0,48,1236,6977,388,6589,0,49.5625,37.875,38.28125,39,38.625,40.66875
1900,1,2,1,36,0,1816,0,80,1497,0,60,1224,0,60,1217,0,84,1210,0,89,1204,6964,373,6591,0,78.7894736842,64.4210526316,64.0526315789,63.6842105263,63.3684210526,66.8631578947
2000,2,3,1,31,0,1563,0,76,1611,0,59,1491,0,47,1115,0,80,1117,0,40,1053,6897,302,6595,0,80.55,74.55,55.75,55.85,52.65,63.87
2000,2,2,2,26,0,1952,0,40,2006,0,770,1951,-1,25,770,0,22,786,0,12,599,7465,869,6596,0,100.3,97.55,38.5,39.3,29.95,61.12
1100,1,2,1,32,0,2395,0,57,1134,0,60,1172,0,37,1056,0,37,1032,0,0,1053,6789,191,6598,1,103.0909090909,106.5454545455,96,93.8181818182,95.7272727273,99.0363636364
1900,2,2,1,33,0,1310,0,64,1368,0,64,1410,0,52,1391,0,56,1420,0,64,1453,6899,300,6599,0,72,74.2105263158,73.2105263158,74.7368421053,76.4736842105,74.1263157895
3300,2,3,1,63,0,1444,0,84,1490,0,96,1452,0,44,1505,0,60,1057,0,60,1094,6948,344,6604,0,45.1515151515,44,45.6060606061,32.0303030303,33.1515151515,39.9878787879
1300,1,2,2,27,2,1440,2,48,1430,2,0,1386,2,60,1300,0,124,1280,0,0,1323,6836,232,6604,1,110,106.6153846154,100,98.4615384615,101.7692307692,103.3692307692
4100,1,,3,46,2,1608,2,80,1569,0,68,1419,0,39,1218,0,80,1177,0,120,1084,6991,387,6604,0,38.2682926829,34.6097560976,29.7073170732,28.7073170732,26.4390243902,31.5463414634
2500,2,3,2,49,0,2019,0,137,1724,0,81,1485,0,80,1041,0,80,754,0,40,767,7023,418,6605,0,68.96,59.4,41.64,30.16,30.68,46.168
7300,1,2,1,32,0,1503,0,120,1475,0,120,1474,0,120,1373,0,120,1341,0,80,1409,7166,560,6606,0,20.2054794521,20.1917808219,18.8082191781,18.3698630137,19.301369863,19.3753424658
3200,1,2,2,38,0,1338,0,80,1368,0,80,1426,0,80,1470,0,80,1525,0,200,1580,7127,520,6607,0,42.75,44.5625,45.9375,47.65625,49.375,46.05625
5500,2,1,1,40,2,1374,2,80,1341,0,63,1387,0,72,1416,0,40,1465,2,120,1476,6983,375,6608,1,24.3818181818,25.2181818182,25.7454545455,26.6363636364,26.8363636364,25.7636363636
2400,2,2,1,35,0,1547,0,67,1504,0,57,1408,0,37,1255,0,40,1138,0,42,1064,6852,243,6609,0,62.6666666667,58.6666666667,52.2916666667,47.4166666667,44.3333333333,53.075
1200,1,2,2,29,8,1377,7,0,1358,6,0,1327,5,0,1296,4,0,1253,3,0,1222,6611,0,6611,0,113.1666666667,110.5833333333,108,104.4166666667,101.8333333333,107.6
2000,1,2,2,47,0,1775,0,87,1825,0,51,1873,0,25,677,0,26,691,0,40,705,6841,229,6612,0,91.25,93.65,33.85,34.55,35.25,57.71
2100,2,2,1,27,0,1827,0,94,1741,0,32,1728,0,33,751,0,29,767,0,14,778,6814,202,6612,0,82.9047619048,82.2857142857,35.7619047619,36.5238095238,37.0476190476,54.9047619048
2000,1,1,2,45,0,1949,0,100,1999,0,28,1302,0,40,811,0,40,800,0,40,802,6861,248,6613,0,99.95,65.1,40.55,40,40.1,57.14
14300,1,2,1,42,0,2779,0,600,2226,0,1837,1737,-1,201,1836,0,201,1114,0,240,1016,9692,3079,6613,0,15.5664335664,12.1468531469,12.8391608392,7.7902097902,7.1048951049,11.0895104895
5200,2,1,2,27,0,1459,0,120,1481,0,120,1424,0,80,1448,0,120,1363,0,120,1262,7175,560,6615,0,28.4807692308,27.3846153846,27.8461538462,26.2115384615,24.2692307692,26.8384615385
3500,2,2,1,29,0,1821,0,100,1727,0,80,1449,0,80,1123,0,44,809,0,0,826,6929,304,6625,0,49.3428571429,41.4,32.0857142857,23.1142857143,23.6,33.9085714286
2000,2,2,2,20,1,1799,2,63,1646,0,65,1276,0,41,1146,0,99,1069,0,43,991,6936,311,6625,1,82.3,63.8,57.3,53.45,49.55,61.28
2700,2,2,1,31,2,1972,0,52,1929,0,60,1103,0,40,1072,0,40,822,0,80,769,6898,272,6626,1,71.4444444444,40.8518518519,39.7037037037,30.4444444444,28.4814814815,42.1851851852
1900,1,2,3,52,0,1994,0,60,2049,0,52,2006,0,32,427,0,40,398,0,60,383,6874,244,6630,0,107.8421052632,105.5789473684,22.4736842105,20.9473684211,20.1578947368,55.4
5600,2,3,2,42,0,3428,0,53,1000,0,120,1041,0,38,1147,0,80,1171,0,864,1236,7787,1155,6632,0,17.8571428571,18.5892857143,20.4821428571,20.9107142857,22.0714285714,19.9821428571
1700,1,2,1,38,1,1375,2,63,1340,0,64,1382,0,60,1423,0,80,1459,0,80,1516,6979,347,6632,1,78.8235294118,81.2941176471,83.7058823529,85.8235294118,89.1764705882,83.7647058824
5300,2,3,1,43,0,1307,0,80,1353,0,74,1399,0,56,1438,0,56,1458,0,56,1490,6955,322,6633,0,25.5283018868,26.3962264151,27.1320754717,27.5094339623,28.1132075472,26.9358490566
3900,2,1,1,41,2,1271,2,16,1385,2,120,1368,2,60,1452,2,0,1477,2,124,1448,6953,320,6633,1,35.5128205128,35.0769230769,37.2307692308,37.8717948718,37.1282051282,36.5641025641
2100,2,2,1,22,0,1766,0,200,1676,0,80,1847,0,0,1627,0,0,0,-2,0,0,6916,280,6636,0,79.8095238095,87.9523809524,77.4761904762,0,0,49.0476190476
8500,1,2,2,31,0,2504,0,3743,2478,0,40,4746,0,7,350,0,7,357,0,0,365,10435,3797,6638,0,29.1529411765,55.8352941176,4.1176470588,4.2,4.2941176471,19.52
16700,1,2,1,44,0,1787,0,801,2415,0,1601,1204,0,1200,2642,0,120,2442,0,129,2482,10490,3851,6639,0,14.4610778443,7.2095808383,15.8203592814,14.622754491,14.8622754491,13.3952095808
2400,2,2,1,48,0,2352,0,76,2399,0,781,1356,-1,30,781,0,34,691,0,16,672,7579,937,6642,0,99.9583333333,56.5,32.5416666667,28.7916666667,28,49.1583333333
4800,2,2,2,36,2,1550,2,0,1652,2,363,1570,0,352,1776,0,40,934,0,80,916,7482,835,6647,0,34.4166666667,32.7083333333,37,19.4583333333,19.0833333333,28.5333333333
20000,2,1,1,33,0,1407,0,400,1448,0,207,1766,0,42,1933,0,81,864,0,40,555,7418,770,6648,1,7.24,8.83,9.665,4.32,2.775,6.566
4100,2,4,2,39,3,2466,9,826,3885,9,289,1589,5,3954,3961,-1,163,333,4,353,3366,12234,5585,6649,1,94.756097561,38.756097561,96.6097560976,8.1219512195,82.0975609756,64.0682926829
17600,2,2,1,41,0,2346,0,80,2668,0,981,1736,0,200,1781,0,800,1014,0,834,800,9545,2895,6650,0,15.1590909091,9.8636363636,10.1193181818,5.7613636364,4.5454545455,9.0897727273
2000,1,1,1,27,0,1932,0,56,1988,0,13,1628,0,14,670,0,160,684,0,8,528,6902,251,6651,1,99.4,81.4,33.5,34.2,26.4,54.98
2700,2,1,2,32,0,270,-1,120,2585,-1,0,1886,2,38,1101,0,57,1066,0,40,1081,6908,255,6653,0,95.7407407407,69.8518518519,40.7777777778,39.4814814815,40.037037037,57.1777777778
1900,1,,2,35,0,1897,0,64,1354,0,48,1250,0,48,1237,0,40,1156,0,39,1099,6894,239,6655,0,71.2631578947,65.7894736842,65.1052631579,60.8421052632,57.8421052632,64.1684210526
2100,2,2,1,38,0,1664,0,64,1440,0,58,1322,0,47,1307,0,48,1184,0,45,1158,6917,262,6655,0,68.5714285714,62.9523809524,62.2380952381,56.380952381,55.1428571429,61.0571428571
3900,1,1,2,31,2,1350,2,128,1317,2,0,1423,2,112,1388,2,0,1478,2,60,1448,6956,300,6656,1,33.7692307692,36.4871794872,35.5897435897,37.8974358974,37.1282051282,36.1743589744
2000,1,2,2,40,0,1785,0,81,1986,0,40,1856,0,40,787,0,120,683,0,160,708,7097,441,6656,0,99.3,92.8,39.35,34.15,35.4,60.2
5900,2,1,2,33,0,3605,0,80,2055,0,80,1054,0,98,1104,0,482,1178,0,1600,1628,8996,2340,6656,0,34.8305084746,17.8644067797,18.7118644068,19.9661016949,27.593220339,23.793220339
3300,1,1,1,47,0,1565,0,100,1607,0,61,1587,0,44,1169,0,38,1014,0,40,909,6942,283,6659,0,48.696969697,48.0909090909,35.4242424242,30.7272727273,27.5454545455,38.096969697
13300,2,3,1,44,0,1335,0,59,1380,0,55,1416,0,43,1391,0,45,1419,0,80,1448,6941,282,6659,0,10.3759398496,10.6466165414,10.4586466165,10.6691729323,10.8872180451,10.607518797
2000,2,2,2,28,0,1951,0,68,2004,0,14,2013,0,14,411,0,14,403,0,13,396,6782,123,6659,0,100.2,100.65,20.55,20.15,19.8,52.27
2500,2,2,1,33,0,1983,0,64,1419,0,56,1189,0,40,1176,0,40,1154,0,60,1132,6921,260,6661,0,56.76,47.56,47.04,46.16,45.28,48.56
1500,2,2,1,21,2,1356,2,128,1323,2,60,1428,2,60,1447,2,56,1472,2,60,1492,7026,364,6662,1,88.2,95.2,96.4666666667,98.1333333333,99.4666666667,95.4933333333
5200,1,2,2,30,0,856,0,400,1241,0,600,1621,0,1000,2194,0,200,3151,0,200,3299,9063,2400,6663,0,23.8653846154,31.1730769231,42.1923076923,60.5961538462,63.4423076923,44.2538461538
9900,2,2,1,35,0,1084,0,400,1463,0,400,1588,0,240,1901,0,240,2109,0,200,2306,8145,1480,6665,0,14.7777777778,16.0404040404,19.202020202,21.303030303,23.2929292929,18.9232323232
2000,1,2,1,51,0,1985,0,240,1973,0,40,1880,0,80,826,0,100,581,0,120,622,7245,580,6665,0,98.65,94,41.3,29.05,31.1,58.82
10100,1,3,1,60,0,1557,0,200,1539,0,200,1437,0,120,1604,0,80,1529,0,400,1140,7666,1000,6666,0,15.2376237624,14.2277227723,15.8811881188,15.1386138614,11.2871287129,14.3544554455
1900,2,3,2,49,2,1335,2,80,1382,2,0,1428,2,80,1393,0,80,1450,0,80,1506,6988,320,6668,0,72.7368421053,75.1578947368,73.3157894737,76.3157894737,79.2631578947,75.3578947368
2100,1,2,2,21,0,1992,0,82,2032,0,13,2006,0,20,386,0,13,400,0,20,374,6816,148,6668,0,96.7619047619,95.5238095238,18.380952381,19.0476190476,17.8095238095,49.5047619048
1700,2,3,1,36,0,1282,0,120,1388,0,120,1473,0,121,1551,0,40,1456,2,80,1277,7150,481,6669,0,81.6470588235,86.6470588235,91.2352941176,85.6470588235,75.1176470588,84.0588235294
1900,1,1,2,38,0,1511,0,63,1540,0,47,1458,0,42,1188,0,42,1207,0,41,1185,6904,235,6669,0,81.0526315789,76.7368421053,62.5263157895,63.5263157895,62.3684210526,69.2421052632
2700,2,2,1,30,3,1260,3,120,1348,4,120,1434,4,120,1518,5,120,1591,6,0,1664,7151,480,6671,1,49.9259259259,53.1111111111,56.2222222222,58.9259259259,61.6296296296,55.962962963
2100,2,2,1,34,0,1872,0,58,1532,0,46,1157,0,41,1170,0,48,1173,0,40,1186,6904,233,6671,0,72.9523809524,55.0952380952,55.7142857143,55.8571428571,56.4761904762,59.219047619
10300,2,1,2,31,0,3134,0,1206,1766,-1,80,1111,0,120,1110,0,80,1117,0,80,1126,8238,1566,6672,0,17.145631068,10.786407767,10.7766990291,10.8446601942,10.932038835,12.0970873786
4900,2,2,2,25,2,2709,0,41,2055,0,11,1406,0,120,537,0,40,341,0,160,247,7048,372,6676,1,41.9387755102,28.693877551,10.9591836735,6.9591836735,5.0408163265,18.7183673469
10500,2,2,2,32,0,1603,0,121,1525,0,202,1549,0,280,1518,0,120,1605,0,400,1390,7800,1123,6677,0,14.5238095238,14.7523809524,14.4571428571,15.2857142857,13.2380952381,14.4514285714
2000,1,2,2,58,4,2080,3,12,2048,2,12,2003,2,12,323,2,56,331,2,16,381,6785,108,6677,1,102.4,100.15,16.15,16.55,19.05,50.86
3700,1,1,2,31,1,1355,2,0,1385,2,63,1351,0,52,1391,0,52,1420,0,58,1450,6902,225,6677,1,37.4324324324,36.5135135135,37.5945945946,38.3783783784,39.1891891892,37.8216216216
19500,2,2,2,34,0,1924,0,201,1811,0,200,1868,0,808,1645,-1,120,808,0,47,259,8056,1376,6680,0,9.2871794872,9.5794871795,8.4358974359,4.1435897436,1.3282051282,6.5548717949
8000,1,3,2,29,0,2187,0,120,1846,0,120,1764,0,80,1018,0,120,706,0,400,760,7521,840,6681,0,23.075,22.05,12.725,8.825,9.5,15.235
5700,1,1,2,31,0,1362,0,64,1387,0,63,1403,0,56,1427,0,80,1446,0,80,1483,7025,343,6682,0,24.3333333333,24.6140350877,25.0350877193,25.3684210526,26.0175438596,25.0736842105
1900,2,1,2,26,3,1328,2,52,1375,2,60,1392,2,60,1417,2,60,1449,2,44,1479,6961,276,6685,1,72.3684210526,73.2631578947,74.5789473684,76.2631578947,77.8421052632,74.8631578947
2000,2,1,2,21,0,1963,0,62,1945,0,25,1768,0,25,1097,0,17,1065,0,1023,342,7838,1152,6686,0,97.25,88.4,54.85,53.25,17.1,62.17
6400,2,2,2,38,0,1225,0,0,1485,2,314,1451,2,41,1739,2,280,1741,0,319,1985,7641,954,6687,1,23.203125,22.671875,27.171875,27.203125,31.015625,26.253125
1200,2,2,1,24,4,1508,3,80,1406,2,80,1385,2,0,1365,3,80,1266,2,0,1254,6930,240,6690,0,117.1666666667,115.4166666667,113.75,105.5,104.5,111.2666666667
2000,1,3,2,39,0,1894,0,52,1798,0,33,1613,0,34,783,0,34,783,0,27,781,6871,180,6691,0,89.9,80.65,39.15,39.15,39.05,57.58
8400,1,2,1,44,0,1942,0,201,1536,0,160,1612,0,200,1275,0,200,1287,0,200,1022,7652,961,6691,0,18.2857142857,19.1904761905,15.1785714286,15.3214285714,12.1666666667,16.0285714286
3700,2,2,2,27,0,3553,0,0,3056,0,110,0,-1,20,110,-1,0,122,2,19,115,6841,149,6692,1,82.5945945946,0,2.972972973,3.2972972973,3.1081081081,18.3945945946
1900,2,2,2,37,0,2021,0,2075,2019,-1,75,1993,0,41,1758,0,47,1187,0,48,1139,8978,2286,6692,0,106.2631578947,104.8947368421,92.5263157895,62.4736842105,59.9473684211,85.2210526316
3900,2,2,2,74,-1,838,8,375,766,-1,3,1662,11,606,3535,2,936,1814,11,2,17,8615,1922,6693,1,19.641025641,42.6153846154,90.641025641,46.5128205128,0.4358974359,39.9692307692
4300,1,2,2,24,2,1132,0,400,1221,0,200,1583,0,240,1743,0,0,1938,2,80,685,7617,920,6697,0,28.3953488372,36.8139534884,40.5348837209,45.0697674419,15.9302325581,33.3488372093
1900,2,1,2,23,1,1378,2,64,1344,0,64,1386,0,56,1427,0,56,1459,0,56,1492,6994,296,6698,0,70.7368421053,72.9473684211,75.1052631579,76.7894736842,78.5263157895,74.8210526316
1900,1,2,2,24,0,2046,0,106,2068,0,84,2023,0,400,819,-1,24,377,0,20,388,7333,634,6699,0,108.8421052632,106.4736842105,43.1052631579,19.8421052632,20.4210526316,59.7368421053
2000,1,3,1,37,2,1500,0,138,1398,0,40,1500,2,0,1386,2,80,1254,0,81,1184,7038,339,6699,1,69.9,75,69.3,62.7,59.2,67.22
2800,2,3,1,34,0,1723,0,200,1894,0,200,2057,0,200,1805,0,200,221,0,200,417,7700,1000,6700,0,67.6428571429,73.4642857143,64.4642857143,7.8928571429,14.8928571429,45.6714285714
9100,2,2,1,29,2,1424,2,0,1548,2,61,1402,2,69,1427,2,80,1469,2,360,1440,7270,570,6700,1,17.010989011,15.4065934066,15.6813186813,16.1428571429,15.8241758242,16.0131868132
14300,1,1,1,39,0,6707,-1,3010,132,-1,259,3010,-1,1,259,0,126,127,-1,138,125,10235,3534,6701,0,0.9230769231,21.048951049,1.8111888112,0.8881118881,0.8741258741,5.1090909091
2000,1,2,2,40,0,2038,0,46,2036,0,13,1988,0,14,367,0,14,375,0,14,382,6804,101,6703,0,101.8,99.4,18.35,18.75,19.1,51.48
9300,1,2,1,33,0,1153,0,0,1453,2,80,1418,0,60,1462,0,80,1498,0,60,1553,6984,280,6704,0,15.623655914,15.247311828,15.7204301075,16.1075268817,16.6989247312,15.8795698925
2000,2,2,2,24,2,1467,2,0,1614,2,120,1578,2,0,1653,2,48,560,2,0,599,6872,168,6704,1,80.7,78.9,82.65,28,29.95,60.04
2000,2,2,2,24,0,1879,0,60,1476,0,60,1305,0,48,1192,0,43,1102,0,38,1045,6954,249,6705,0,73.8,65.25,59.6,55.1,52.25,61.2
2300,2,3,2,32,0,2502,0,60,1077,0,40,1119,0,60,1141,0,60,1131,0,42,1166,6970,262,6708,0,46.8260869565,48.652173913,49.6086956522,49.1739130435,50.6956521739,48.9913043478
2000,1,2,2,26,1,-29,-1,120,2011,0,200,2034,0,200,1623,0,120,1781,0,71,1858,7420,711,6709,0,100.55,101.7,81.15,89.05,92.9,93.07
2100,1,2,2,42,0,1811,0,182,1758,0,27,1887,0,34,764,0,28,786,0,26,756,7006,297,6709,0,83.7142857143,89.8571428571,36.380952381,37.4285714286,36,56.6761904762
9200,2,2,1,39,0,2133,0,76,2101,0,64,1749,0,1161,910,-1,23,1161,0,20,813,8054,1344,6710,0,22.8369565217,19.0108695652,9.8913043478,12.6195652174,8.8369565217,14.6391304348
1900,1,2,1,38,0,1952,0,72,1886,0,24,1730,0,23,690,0,40,652,0,40,666,6910,199,6711,0,99.2631578947,91.0526315789,36.3157894737,34.3157894737,35.0526315789,59.2
1900,1,2,2,26,0,1906,0,62,1757,0,64,1549,0,32,926,0,32,794,0,30,779,6932,220,6712,0,92.4736842105,81.5263157895,48.7368421053,41.7894736842,41,61.1052631579
1900,2,2,1,23,-1,1709,0,57,1723,0,40,1399,0,80,1204,0,81,953,0,16,720,6988,274,6714,1,90.6842105263,73.6315789474,63.3684210526,50.1578947368,37.8947368421,63.1473684211
1200,2,3,1,55,2,1426,2,69,1391,0,98,1438,0,43,1507,0,44,1332,0,124,1132,7094,378,6716,0,115.9166666667,119.8333333333,125.5833333333,111,94.3333333333,113.3333333333
2300,1,2,1,39,0,1200,0,200,1367,0,200,1542,0,200,1717,0,0,1890,2,400,1768,7716,1000,6716,0,59.4347826087,67.0434782609,74.652173913,82.1739130435,76.8695652174,72.0347826087
6300,1,2,3,43,10,2423,10,4455,5148,2,1659,5829,2,2789,2876,2,380,2033,8,2307,2366,18309,11590,6719,0,81.7142857143,92.5238095238,45.6507936508,32.2698412698,37.5555555556,57.9428571429
